    0.010753  0.010753  0.010753  0.010753  0.010753  0.010753  0.010753  0.010753  0.010753  0.010753  0.010753  0.010753  0.010753  0.010753  0.010753  0.010753  0.010753  0.010753  0.010753  0.010753   0         0         0         0        0.010753  0.010753  0.010753  0.010753  0.010753  0.010753  0.010753  0.010753  0.010753  0.010753  0.010753  0.010753
     0         0         0         0         0         0         0         0         0       -0.001189   0         0         0         0         0         0         0         0         0        0.010753  0.010753   0         0        0.010753  0.010753  0.010753  0.010753  0.010753   0         0         0         0         0         0         0         0
     0         0         0         0         0         0       -0.001189 -0.001189 -0.001189 -0.001189 -0.001189 -0.001189   0         0         0         0         0         0         0         0        0.010753  0.010753  0.010753  0.010753  0.010753  0.010753   0         0         0         0         0         0         0         0         0         0
     0         0         0         0       -0.001189 -0.001189 -0.001189 -0.001189 -0.001189 -0.001189 -0.001189 -0.001189 -0.001189   0         0         0         0         0         0         0        0.010753  0.010753  0.010753  0.010753  0.010753   0         0         0         0         0         0         0         0         0         0         0
     0         0         0         0       -0.001189 -0.001189 -0.001189 -0.001189 -0.001189 -0.001189 -0.001189 -0.001189 -0.001189 -0.001189   0         0         0         0         0         0        0.010753  0.010753  0.010753  0.010753  0.010753  0.010753   0         0         0         0         0         0         0         0         0         0
     0         0         0       -0.001189 -0.001189 -0.001189 -0.001189 -0.001189 -0.001189 -0.001189 -0.001189 -0.001189 -0.001189 -0.001189   0         0         0         0         0        0.010753  0.010753  0.010753  0.010753  0.010753  0.010753  0.010753   0         0         0         0         0         0         0         0         0         0
     0         0         0       -0.001189 -0.001189 -0.001189 -0.001189 -0.001189 -0.001189 -0.001189 -0.001189 -0.001189 -0.001189 -0.001189   0         0         0         0        0.010753  0.010753  0.010753  0.010753  0.010753  0.010753  0.010753   0       -0.001189 -0.001189   0         0         0         0         0         0         0         0
     0         0         0       -0.001189 -0.001189 -0.001189 -0.001189 -0.001189 -0.001189 -0.001189 -0.001189 -0.001189 -0.001189 -0.001189   0         0         0         0        0.010753  0.010753  0.010753  0.010753  0.010753  0.010753  0.010753 -0.001189 -0.001189 -0.001189 -0.001189 -0.001189   0         0         0         0         0         0
     0         0       -0.001189 -0.001189 -0.001189 -0.001189 -0.001189 -0.001189 -0.001189 -0.001189 -0.001189 -0.001189 -0.001189 -0.001189 -0.001189   0         0         0        0.010753  0.010753  0.010753  0.010753  0.010753  0.010753  0.010753   0         0       -0.001189 -0.001189   0         0         0         0         0         0         0
     0         0       -0.001189 -0.001189 -0.001189 -0.001189 -0.001189 -0.001189 -0.001189 -0.001189 -0.001189 -0.001189 -0.001189 -0.001189 -0.001189   0        0.010753  0.010753  0.010753  0.010753  0.010753  0.010753  0.010753  0.010753  0.010753   0         0         0         0         0         0         0         0         0         0         0
     0         0       -0.001189 -0.001189 -0.001189 -0.001189 -0.001189 -0.001189 -0.001189 -0.001189 -0.001189 -0.001189 -0.001189 -0.001189 -0.001189   0       -0.001189 -0.001189 -0.001189 -0.001189 -0.001189 -0.001189 -0.001189 -0.001189 -0.001189   0         0         0         0         0         0       -0.001189 -0.001189   0         0         0
     0       -0.001189 -0.001189 -0.001189 -0.001189 -0.001189 -0.001189 -0.001189 -0.001189 -0.001189 -0.001189 -0.001189 -0.001189 -0.001189 -0.001189   0       -0.001189 -0.001189 -0.001189 -0.001189 -0.001189 -0.001189 -0.001189 -0.001189 -0.001189   0         0         0         0         0         0       -0.001189 -0.001189   0         0         0
